artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics
Britney Spears,Oops!...I Did It Again,0.2644781299003627,False,0.0909090909090792,0.8651685393258427,0.7352245862884159,0.825230378137909,0.0909090909090909,0.7446387983002274,0.0,0.0370839363241678,0.3073634235427582,1.796954314720812e-05,0.4010823812387252,0.91549898384854,0.2322716664898695,pop,"Mmm, yeah Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  I think I did it again I made you believe we're more than just friends Oh, baby, it might seem like a crush But it doesn't mean that I'm serious  'Cause to lose all my senses That is just so typically me Ooh, baby, baby  Oops, I did it again, I played with your heart Got lost in the game, oh, baby, baby Oops, you think I'm in love, that I'm sent from above I'm not that innocent  You see, my problem is this I'm dreamin' away Wishin' that heroes, they truly exist I cry watching the days Can't you see I'm a fool in so many ways? You might also like But to lose all my senses That is just so typically me Oh, baby, oh  Oops, I did it again, I played with your heart Got lost in the game, oh, baby, baby Oops, you think I'm in love, that I'm sent from above I'm not that innocent  Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  ""All aboard!"" ""Britney! Before you go, there's something I want you to have."" ""Oh, it's beautiful! But wait a minute, isn't this...?"" ""Yeah, yes, it is."" ""But I thought the old lady dropped it into the ocean in the end."" ""Well, baby, I went down and got it for ya."" ""Aw, you shouldn't have""  Oops, I did it again to your heart Got lost in this game, oh, baby (Baby) Oops, you (Oops, you), think that I'm sent from above I'm not that innocent Oops, I did it again, I played with your heart Got lost in the game (Yeah, yeah), oh, baby, baby Oops, you think I'm in love, that I'm sent from above (Yeah, yeah) I'm not that innocent (Not that innocent, babe) Oops, I (Oops, I) did it again (Did it again to your heart), I played with your heart (Got lost) Got lost in the game (In this game, oh, baby), oh, baby, baby Oops, you (Oops, you) think I'm in love (Think that I'm sent), that I'm sent from above I'm not that innocent25Embed Mmm, yeah Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  I think I did it again I made you believe we're more than just friends Oh, baby, it might seem like a crush But it doesn't mean that I'm serious  'Cause to lose all my senses That is just so typically me Ooh, baby, baby  Oops, I did it again, I played with your heart Got lost in the game, oh, baby, baby Oops, you think I'm in love, that I'm sent from above I'm not that innocent  You see, my problem is this I'm dreamin' away Wishin' that heroes, they truly exist I cry watching the days Can't you see I'm a fool in so many ways?  But to lose all my senses That is just so typically me Oh, baby, oh  Oops, I did it again, I played with your heart Got lost in the game, oh, baby, baby Oops, you think I'm in love, that I'm sent from above I'm not that innocent  Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  ""All aboard!"" ""Britney! Before you go, there's something I want you to have."" ""Oh, it's beautiful! But wait a minute, isn't this...?"" ""Yeah, yes, it is."" ""But I thought the old lady dropped it into the ocean in the end."" ""Well, baby, I went down and got it for ya."" ""Aw, you shouldn't have""  Oops, I did it again to your heart Got lost in this game, oh, baby (Baby) Oops, you (Oops, you), think that I'm sent from above I'm not that innocent Oops, I did it again, I played with your heart Got lost in the game (Yeah, yeah), oh, baby, baby Oops, you think I'm in love, that I'm sent from above (Yeah, yeah) I'm not that innocent (Not that innocent, babe) Oops, I (Oops, I) did it again (Did it again to your heart), I played with your heart (Got lost) Got lost in the game (In this game, oh, baby), oh, baby, baby Oops, you (Oops, you) think I'm in love (Think that I'm sent), that I'm sent from above I'm not that innocent"
blink-182,All The Small Things,0.1456731313283721,False,0.0454545454545325,0.8876404494382022,0.3605200945626477,0.8919605973943437,0.0,0.7706295088447476,1.0,0.0463096960926194,0.0105338137799432,0.0,0.7101623571858088,0.6908760295218741,0.5881179060146389,"rock, pop","All the small things True care, truth brings I'll take one lift Your ride, best trip Always, I know You'll be at my show Watching, waiting Commiserating  Say it ain't so, I will not go Turn the lights off, carry me home  Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na  Late night, come home Work sucks, I know She left me roses by the stairs Surprises let me know she cares You might also like Just say it ain't so, I will not go Turn the lights off, carry me home  Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na   Say it ain't so, I will not go Turn the lights off, carry me home Keep your head still, I'll be your thrill The night will go on, my little windmill  (Na-na, na-na, na-na, na-na, na, na) Say it ain't so, I will not go (Na-na, na-na, na-na, na-na, na, na) Turn the lights off, carry me home (Na-na, na-na, na-na, na-na, na, na) Keep your head still, I'll be your thrill (Na-na, na-na, na-na, na-na, na, na) The night will go on, the night will go on, my little windmill46Embed All the small things True care, truth brings I'll take one lift Your ride, best trip Always, I know You'll be at my show Watching, waiting Commiserating  Say it ain't so, I will not go Turn the lights off, carry me home  Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na  Late night, come home Work sucks, I know She left me roses by the stairs Surprises let me know she cares  Just say it ain't so, I will not go Turn the lights off, carry me home  Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na Na-na, na-na, na-na, na-na, na, na   Say it ain't so, I will not go Turn the lights off, carry me home Keep your head still, I'll be your thrill The night will go on, my little windmill  (Na-na, na-na, na-na, na-na, na, na) Say it ain't so, I will not go (Na-na, na-na, na-na, na-na, na, na) Turn the lights off, carry me home (Na-na, na-na, na-na, na-na, na, na) Keep your head still, I'll be your thrill (Na-na, na-na, na-na, na-na, na, na) The night will go on, the night will go on, my little windmill"
Faith Hill,Breathe,0.3705980934726496,False,0.0454545454545325,0.7415730337078652,0.4728132387706855,0.4672174557779895,0.6363636363636364,0.5685838521593043,1.0,0.010492040520984,0.1772379128769746,0.0,0.2760072158749248,0.2566049844903198,0.5094409674339664,"pop, country","I can feel the magic floating in the air Being with you gets me that way I watch the sunlight dance across your face, and I've Never been this swept away  All my thoughts just seem to settle on the breeze When I'm lying wrapped up in your arms The whole world just fades away The only thing I hear Is the beating of your heart  'Cause I can feel you breathe, it's washing over me And suddenly, I'm melting into you There's nothing left to prove Baby, all we need is just to be Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe  In a way, I know my heart is waking up As all the walls come tumbling down Closer than I've ever felt before And I know, and you know There's no need for words right now You might also like 'Cause I can feel you breathe, washing over me And suddenly, I'm melting into you There's nothing left to prove Baby, all we need is just to be Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe   Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe  I can feel the magic floating in the air Being with you gets me that way7Embed I can feel the magic floating in the air Being with you gets me that way I watch the sunlight dance across your face, and I've Never been this swept away  All my thoughts just seem to settle on the breeze When I'm lying wrapped up in your arms The whole world just fades away The only thing I hear Is the beating of your heart  'Cause I can feel you breathe, it's washing over me And suddenly, I'm melting into you There's nothing left to prove Baby, all we need is just to be Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe  In a way, I know my heart is waking up As all the walls come tumbling down Closer than I've ever felt before And I know, and you know There's no need for words right now  'Cause I can feel you breathe, washing over me And suddenly, I'm melting into you There's nothing left to prove Baby, all we need is just to be Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe   Caught up in the touch, slow and steady rush And baby, isn't that the way that love's supposed to be? I can feel you breathe Just breathe  I can feel the magic floating in the air Being with you gets me that way"
Bon Jovi,It's My Life,0.3004019981355046,False,0.0909090909090792,0.8764044943820224,0.4988179669030733,0.9089079546658192,0.0,0.8128767664789012,0.0,0.0423299565846599,0.0269275789031915,1.3705583756345177e-05,0.391461214672279,0.5411273933040968,0.397614564548637,"rock, metal","This ain't a song for the broken-hearted No silent prayer for faith-departed  I ain't gonna be just a face in the crowd You're gonna hear my voice when I shout it out loud  It's my life, it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive It's my life  Yeah, this is for ones who stood their ground For Tommy and Gina who never backed down  Tomorrow's gettin' harder, make no mistake Luck ain't even lucky, gotta make your own breaks  It's my life, it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive 'Cause it's my life You might also like  Better stand tall when they're callin' you out Don't bend, don't break, baby, don't back down  It's my life and it's now or never 'Cause I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive (It's my life) (It's my life) And it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive It's my life41Embed This ain't a song for the broken-hearted No silent prayer for faith-departed  I ain't gonna be just a face in the crowd You're gonna hear my voice when I shout it out loud  It's my life, it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive It's my life  Yeah, this is for ones who stood their ground For Tommy and Gina who never backed down  Tomorrow's gettin' harder, make no mistake Luck ain't even lucky, gotta make your own breaks  It's my life, it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive 'Cause it's my life   Better stand tall when they're callin' you out Don't bend, don't break, baby, don't back down  It's my life and it's now or never 'Cause I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive (It's my life) (It's my life) And it's now or never I ain't gonna live forever I just wanna live while I'm alive (It's my life) My heart is like an open highway Like Frankie said, I did it my way I just wanna live while I'm alive It's my life"
*NSYNC,Bye Bye Bye,0.2359179406486935,False,0.0909090909090792,0.7303370786516854,0.5732860520094563,0.9247961021078276,0.7272727272727273,0.7761636525348354,0.0,0.0513748191027496,0.0417844285461353,0.0010558375634517,0.0757666867107636,0.8994544871109209,0.7467712421767265,pop,"Hey, hey Bye, bye, bye Bye, bye Bye, bye (Oh, oh)  I, I'm doin' this tonight You're probably gonna start a fight I know this can't be right Hey, baby, come on I loved you endlessly And you weren't there for me So now, it's time to leave And make it alone  I know that I can't take no more It ain't no lie I wanna see you out that door Baby, bye, bye, bye (Bye, bye)  Don't wanna be a fool for you Just another player in your game for two You may hate me, but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough I just wanna tell you that I had enough Might sound crazy, but it ain't no lie Baby, bye, bye, bye You might also like (Oh, oh)  You just hit me with the truth Now, girl, you're more than welcome to So, give me one good reason Baby, come on I lived for you and me And now, I really come to see That life would be much better Once you're gone  I know that I can't take no more It ain't no lie I wanna see you out that door Baby, bye, bye, bye (Bye, bye)  Don't wanna be a fool for you Just another player in your game for two You may hate me, but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough I just wanna tell you that I had enough (Ooh, ooh) Might sound crazy, but it ain't no lie Baby, bye, bye, bye I'm givin' up, I know for sure I don't wanna be the reason for your love, no more (Bye, bye) I'm checkin' out, I'm signin' off I don't wanna be the loser and I've had enough  I don't wanna be your fool In this game for two So I'm leavin' you behind (Bye, bye, bye, yeah) I don't wanna make it tough (Make it though) But I've had enough (Bye, bye) And it ain't no lie Bye, bye (Baby)  Don't wanna be a fool for you (I don't wanna be a fool) Just another player in your game for two (In this game for two) I don't wanna be a fool but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough (Oh oh; I don't wanna make it tough) I just wanna tell you that I had enough (But I had enough) Might sound crazy but it ain't no lie Bye, bye, bye (Bye, bye)32Embed Hey, hey Bye, bye, bye Bye, bye Bye, bye (Oh, oh)  I, I'm doin' this tonight You're probably gonna start a fight I know this can't be right Hey, baby, come on I loved you endlessly And you weren't there for me So now, it's time to leave And make it alone  I know that I can't take no more It ain't no lie I wanna see you out that door Baby, bye, bye, bye (Bye, bye)  Don't wanna be a fool for you Just another player in your game for two You may hate me, but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough I just wanna tell you that I had enough Might sound crazy, but it ain't no lie Baby, bye, bye, bye  (Oh, oh)  You just hit me with the truth Now, girl, you're more than welcome to So, give me one good reason Baby, come on I lived for you and me And now, I really come to see That life would be much better Once you're gone  I know that I can't take no more It ain't no lie I wanna see you out that door Baby, bye, bye, bye (Bye, bye)  Don't wanna be a fool for you Just another player in your game for two You may hate me, but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough I just wanna tell you that I had enough (Ooh, ooh) Might sound crazy, but it ain't no lie Baby, bye, bye, bye  I'm givin' up, I know for sure I don't wanna be the reason for your love, no more (Bye, bye) I'm checkin' out, I'm signin' off I don't wanna be the loser and I've had enough  I don't wanna be your fool In this game for two So I'm leavin' you behind (Bye, bye, bye, yeah) I don't wanna make it tough (Make it though) But I've had enough (Bye, bye) And it ain't no lie Bye, bye (Baby)  Don't wanna be a fool for you (I don't wanna be a fool) Just another player in your game for two (In this game for two) I don't wanna be a fool but it ain't no lie Baby, bye, bye, bye (Bye, bye) Don't really wanna make it tough (Oh oh; I don't wanna make it tough) I just wanna tell you that I had enough (But I had enough) Might sound crazy but it ain't no lie  Bye, bye, bye (Bye, bye)"
Sisqo,Thong Song,0.3791850107504863,True,0.0454545454545325,0.7752808988764045,0.6820330969267139,0.8824277089291388,0.1818181818181818,0.6697796224923411,1.0,0.0763386396526772,0.1219089555860115,9.786802030456852e-05,0.0583283223090799,0.722965022997112,0.4079373077331071,"hip hop, pop, R&B","This thing right here Is lettin' all the ladies know What guys talk about You know The finer things in life Hahaha Check it out  Ooh, that dress so scandalous And you know another nigga couldn't handle it See you shaking that thing like, ""Who's the ish?"" With a look in your eye so devilish, ugh You like to dance at all the hip-hop spots And you cruise to the crews like connect-the-dots Not just urban, she like the pop (Ugh) 'Cause she was livin' la vida loca  She had dumps (Ugh) like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs (Ugh) like what (Ugh), what (Ugh), what (Ugh) Baby, move your butt (Ugh), butt (Ugh), butt (Ugh) I think I'll sing it again (Come on) She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what (Ugh), what (Ugh), what (Ugh) All night long (Hahaha) Let me see that thong (Come on) You might also like (I like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh) I like it when the beat goes (""Da-na, da-na"") Baby, make your booty go (""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh, any)  Listen, that girl so scandalous And I know another nigga couldn't handle it And she shaking that thing like, ""Who's the ish?"" With a look in her eye so devilish, ugh She like to dance at all the hip-hop spots And she cruise to the crews like connect-the-dots Not just urban, she like the pop 'Cause she was livin' la vida loca  She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what (Ugh), what (Ugh), what (Ugh) Baby move your butt (Ugh), butt (Ugh), butt (Ugh) I think I'll sing it again She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what, what, what All night long (Come on) Let me see that thong (Uh-huh) (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong I like it when the beat goes (""Da-na, da-na"") Baby, make your booty go (""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Yeah) Yeah (I like it when the beat goes, ""Da-na, da-na"") Come on (Baby, make your booty go, ""Da-na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh, yeah) Said, I (I like it when the beat goes, ""Da-na, da-na"") Ugh (Baby, make your booty go, ""Da-na, da-na"") All right (Girl, I know you wanna show, da-na da-na) That thong (Th-thong-thong-thong)  That dress so scandalous And I swear another nigga couldn't handle it (Ha) See, you shaking that thing like, ""Who's the ish?"" With a look in your eye so devilish, ugh You like to dance at all the hip-hop spots And you cruise to the crews like connect-the-dots Not just urban, you like the pop 'Cause you was livin' la vida loca (Woah) She had dumps like a truck, truck, truck Thighs like what, what, what Baby, move your butt, butt, butt, ugh I think I’ll sing it again 'Cause she had dumps like a truck, truck, truck Thighs like what, what, what Baby, move your butt, butt, butt, ugh I think I'll sing it again, come on  Come on Come on Come on  Yeah, yeah (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) Baby, that thong (That thong-th-thong-thong-thong) Said I like the way, oh (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Baby, uh (Girl, I know you wanna show, da-na, da-na) That thong-th-thong thong thong Listen, said, ""I like the way"" (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") I don't think you heard me (Girl, I know you wanna show, da-na, da-na) That thong-th-thong thong thong Said I like the way (I like it when the beat goes, ""Da-na, da-na"") You move that thing (Baby, make your booty go, ""Da-na, da-na"") I see your body (Girl, I know you wanna show, da-na, da-na) Glistening (That thong-th-thong-thong-thong) Your thighs, your knees (I like it when the beat goes, ""Da-na, da-na"") Your breasts, your feet (Baby, make your booty go, ""Da-na, da-na"") Oh, please, tell me (Girl, I know you wanna show, da-na, da-na) Baby, oh (That thong-th-thong-thong-thong)  Woah (Da-na, da-na) (Da-na, da-na) Ugh, alright, ha (Da-na, da-na) (That thong-th-thong thong-thong) Ugh, woah, yeah (Da-na, da-na) (Da-na, da-na) (Da-na, da-na) Ooh (That thong-th-thong-thong-thong) Woah (Like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Ugh (Girl, I know you wanna show, da-na, da-na) Baby (That thong-th-thong-thong-thong) Woah, ayy (I like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) (That thong-th-thong-thong-thong) All right (Like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Da-na, da-na)15Embed This thing right here Is lettin' all the ladies know What guys talk about You know The finer things in life Hahaha Check it out  Ooh, that dress so scandalous And you know another nigga couldn't handle it See you shaking that thing like, ""Who's the ish?"" With a look in your eye so devilish, ugh You like to dance at all the hip-hop spots And you cruise to the crews like connect-the-dots Not just urban, she like the pop (Ugh) 'Cause she was livin' la vida loca  She had dumps (Ugh) like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs (Ugh) like what (Ugh), what (Ugh), what (Ugh) Baby, move your butt (Ugh), butt (Ugh), butt (Ugh) I think I'll sing it again (Come on) She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what (Ugh), what (Ugh), what (Ugh) All night long (Hahaha) Let me see that thong (Come on)  (I like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh) I like it when the beat goes (""Da-na, da-na"") Baby, make your booty go (""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh, any)  Listen, that girl so scandalous And I know another nigga couldn't handle it And she shaking that thing like, ""Who's the ish?"" With a look in her eye so devilish, ugh She like to dance at all the hip-hop spots And she cruise to the crews like connect-the-dots Not just urban, she like the pop 'Cause she was livin' la vida loca  She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what (Ugh), what (Ugh), what (Ugh) Baby move your butt (Ugh), butt (Ugh), butt (Ugh) I think I'll sing it again She had dumps like a truck (Ugh), truck (Ugh), truck (Ugh) Thighs like what, what, what All night long (Come on) Let me see that thong (Uh-huh)  (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong I like it when the beat goes (""Da-na, da-na"") Baby, make your booty go (""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Yeah) Yeah (I like it when the beat goes, ""Da-na, da-na"") Come on (Baby, make your booty go, ""Da-na, da-na"") Baby (Girl, I know you wanna show, da-na, da-na) That thong-th-thong-thong-thong (Ugh, yeah) Said, I (I like it when the beat goes, ""Da-na, da-na"") Ugh (Baby, make your booty go, ""Da-na, da-na"") All right (Girl, I know you wanna show, da-na da-na) That thong (Th-thong-thong-thong)  That dress so scandalous And I swear another nigga couldn't handle it (Ha) See, you shaking that thing like, ""Who's the ish?"" With a look in your eye so devilish, ugh You like to dance at all the hip-hop spots And you cruise to the crews like connect-the-dots Not just urban, you like the pop 'Cause you was livin' la vida loca (Woah)  She had dumps like a truck, truck, truck Thighs like what, what, what Baby, move your butt, butt, butt, ugh I think I’ll sing it again 'Cause she had dumps like a truck, truck, truck Thighs like what, what, what Baby, move your butt, butt, butt, ugh I think I'll sing it again, come on  Come on Come on Come on  Yeah, yeah (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) Baby, that thong (That thong-th-thong-thong-thong) Said I like the way, oh (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Baby, uh (Girl, I know you wanna show, da-na, da-na) That thong-th-thong thong thong Listen, said, ""I like the way"" (I like it when the beat goes, ""Da-na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") I don't think you heard me (Girl, I know you wanna show, da-na, da-na) That thong-th-thong thong thong Said I like the way (I like it when the beat goes, ""Da-na, da-na"") You move that thing (Baby, make your booty go, ""Da-na, da-na"") I see your body (Girl, I know you wanna show, da-na, da-na) Glistening (That thong-th-thong-thong-thong) Your thighs, your knees (I like it when the beat goes, ""Da-na, da-na"") Your breasts, your feet (Baby, make your booty go, ""Da-na, da-na"") Oh, please, tell me (Girl, I know you wanna show, da-na, da-na) Baby, oh (That thong-th-thong-thong-thong)  Woah (Da-na, da-na) (Da-na, da-na) Ugh, alright, ha (Da-na, da-na) (That thong-th-thong thong-thong) Ugh, woah, yeah (Da-na, da-na) (Da-na, da-na) (Da-na, da-na) Ooh (That thong-th-thong-thong-thong) Woah (Like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") Ugh (Girl, I know you wanna show, da-na, da-na) Baby (That thong-th-thong-thong-thong) Woah, ayy (I like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Girl, I know you wanna show, da-na, da-na) (That thong-th-thong-thong-thong) All right (Like it when the beat goes, ""Da na, da-na"") (Baby, make your booty go, ""Da-na, da-na"") (Da-na, da-na)"
